Row_ID,Order_ID,Order_Date,Order_Priority,Order_Quantity,Sales,Discount,Ship_Mode,Profit,Unit_Price,Shipping_Cost,Customer_Name,Province,Region,Customer_Segment,Product_Category,Product_Sub_Category,Product_Name,Product_Container,Product_Base_Margin,Ship_Date,Status
99,614,2012-11-30,High,41,628.2200000000,0.0000000000,Regular Air,163.8100000000,14.3400000000,5.0000000000,Dave Hallsten,Quebec,Quebec,Corporate,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.4900000000,2012-12-02,Returned
100,614,2012-11-30,High,24,3366.1000000000,0.0700000000,Delivery Truck,-335.3200000000,138.7500000000,52.4200000000,Dave Hallsten,Quebec,Quebec,Corporate,Furniture,Tables,Balt Split Level Computer Training Table,Jumbo Box,0.7400000000,2012-12-01,Returned
101,640,2010-01-22,High,39,4913.6900000000,0.0200000000,Delivery Truck,-1153.9000000000,120.9800000000,58.6400000000,Tamara Chand,Ontario,Ontario,Consumer,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Jumbo Box,0.7500000000,2010-01-23,Not Returned
102,640,2010-01-22,High,24,464.7700000000,0.0100000000,Regular Air,29.4200000000,18.9700000000,9.5400000000,Tamara Chand,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1939,Small Box,0.3700000000,2010-01-23,Not Returned
103,643,2011-03-24,High,21,2781.8200000000,0.0700000000,Express Air,-695.2600000000,138.1400000000,35.0000000000,Monica Federle,Nunavut,Nunavut,Corporate,Office Supplies,Storage & Organization,"SAFCO Commercial Wire Shelving, Black",Large Box,0.0000000000,2011-03-25,Not Returned
104,644,2012-04-30,Critical,5,1679.5800000000,0.0100000000,Delivery Truck,-171.9200000000,320.9800000000,58.9500000000,Bill Eplett,Quebec,Quebec,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.5700000000,2012-05-01,Not Returned
105,645,2009-12-02,High,42,557.8500000000,0.0500000000,Regular Air,89.4500000000,12.9500000000,4.9800000000,Harold Engle,Prince Edward Island,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4000000000,2009-12-04,Not Returned
106,646,2009-11-21,High,18,173.2000000000,0.0100000000,Regular Air,-10.9000000000,9.3100000000,3.9800000000,Duane Huffman,Ontario,Ontario,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,Small Pack,0.5600000000,2009-11-22,Not Returned
107,678,2010-02-26,Low,44,228.4100000000,0.0700000000,Regular Air,-226.3600000000,4.9800000000,8.3300000000,Dorothy Badders,Nunavut,Nunavut,Home Office,Office Supplies,Paper,Xerox 198,Small Box,0.3800000000,2010-02-26,Returned
108,706,2011-09-08,Critical,42,75.1400000000,0.0500000000,Regular Air,0.8200000000,1.7600000000,0.7000000000,Sarah Jordon,Nova Scotia,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.5600000000,2011-09-10,Not Returned
109,710,2010-01-01,Low,42,161.7700000000,0.0100000000,Regular Air,-150.3700000000,3.5800000000,5.4700000000,Susan MacKendrick,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.3700000000,2010-01-05,Returned
110,710,2010-01-01,Low,11,447.0900000000,0.0900000000,Regular Air,89.0300000000,41.3200000000,8.6600000000,Susan MacKendrick,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.7600000000,2010-01-03,Returned
111,710,2010-01-01,Low,29,4192.8800000000,0.0200000000,Delivery Truck,731.3200000000,145.4500000000,17.8500000000,Susan MacKendrick,Manitoba,Prarie,Corporate,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.5600000000,2010-01-05,Returned
112,738,2010-03-01,Not Specified,7,560.5100000000,0.0400000000,Regular Air,32.6000000000,80.9800000000,4.5000000000,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.5900000000,2010-03-03,Not Returned
113,738,2010-03-01,Not Specified,31,189.9500000000,0.0800000000,Regular Air,-56.6800000000,6.4800000000,5.1400000000,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 23,Small Box,0.3700000000,2010-03-02,Not Returned
114,740,2011-07-15,Medium,6,28.0100000000,0.0900000000,Regular Air,3.4600000000,4.9800000000,0.4900000000,Thomas Boland,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.3900000000,2011-07-15,Returned
115,769,2010-06-01,Medium,37,4261.9400000000,0.0200000000,Delivery Truck,4.1500000000,115.9900000000,56.1400000000,Roy French,Prince Edward Island,Atlantic,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4000000000,2010-06-02,Not Returned
116,771,2011-06-16,Critical,18,88.8400000000,0.0800000000,Regular Air,-38.3500000000,4.9800000000,4.7200000000,Darrin Van Huff,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 1949,Small Box,0.3600000000,2011-06-17,Not Returned
117,772,2010-04-16,High,35,589.2400000000,0.0800000000,Regular Air,-38.3500000000,17.5200000000,8.1700000000,Pamela Stobb,Quebec,Quebec,Consumer,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,Medium Box,0.5000000000,2010-04-18,Not Returned
118,772,2010-04-16,High,25,233.0500000000,0.1000000000,Regular Air,86.9300000000,9.9000000000,1.3900000000,Pamela Stobb,Quebec,Quebec,Consumer,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,Small Box,0.3700000000,2010-04-18,Not Returned
119,773,2010-09-25,Medium,38,2071.3395000000,0.0600000000,Regular Air,324.9300000000,65.9900000000,8.9900000000,Helen Abelman,Prince Edward Island,Atlantic,Home Office,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.5600000000,2010-09-26,Not Returned
120,774,2011-12-03,Critical,17,126.5700000000,0.0300000000,Regular Air,-752.1300000000,4.4800000000,49.0000000000,Sibella Parks,Alberta,West,Small Business,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6000000000,2011-12-05,Not Returned
121,775,2011-03-17,Critical,35,43.5700000000,0.1000000000,Regular Air,-19.1700000000,1.2600000000,0.7000000000,Peter McVee,Nova Scotia,Atlantic,Small Business,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.8100000000,2011-03-18,Returned
122,775,2011-03-17,Critical,8,31.8700000000,0.1000000000,Regular Air,-1.2500000000,4.2600000000,1.2000000000,Peter McVee,Nova Scotia,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Wrap Bag,0.4400000000,2011-03-19,Returned
123,801,2012-02-17,Critical,20,59.8500000000,0.0300000000,Regular Air,-47.4100000000,2.7400000000,3.5000000000,Thais Sissman,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Rogers Handheld Barrel Pencil Sharpener,Small Pack,0.5800000000,2012-02-20,Not Returned
124,802,2011-01-04,Critical,33,378.6000000000,0.0800000000,Regular Air,12.7200000000,11.7000000000,5.6300000000,Kean Nguyen,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4000000000,2011-01-06,Not Returned
125,802,2011-01-04,Critical,2,38.5000000000,0.0900000000,Regular Air,-52.1400000000,15.9900000000,9.4000000000,Kean Nguyen,Ontario,Ontario,Corporate,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.4900000000,2011-01-04,Not Returned
126,805,2011-07-04,Not Specified,39,197.5600000000,0.0200000000,Regular Air,-119.8600000000,4.9700000000,5.7100000000,Toby Swindell,Saskachewan,Prarie,Small Business,Furniture,Office Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Medium Box,0.5400000000,2011-07-06,Not Returned
127,807,2010-11-23,Medium,45,196.8500000000,0.0100000000,Regular Air,-166.8500000000,4.2800000000,6.1800000000,Neola Schneider,Nunavut,Nunavut,Home Office,Office Supplies,Paper,Xerox 1980,Small Box,0.4000000000,2010-11-24,Not Returned
128,807,2010-11-23,Medium,32,124.5600000000,0.0400000000,Regular Air,-14.3300000000,3.9500000000,2.0000000000,Neola Schneider,Nunavut,Nunavut,Home Office,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.5300000000,2010-11-24,Not Returned
129,832,2012-04-18,Low,7,53.4600000000,0.0200000000,Regular Air,-17.5800000000,6.4800000000,5.9000000000,Alice McCarthy,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1976,Small Box,0.3700000000,2012-04-22,Not Returned
130,833,2009-02-12,Medium,1,19.3200000000,0.0300000000,Regular Air,-20.3200000000,12.5300000000,7.1700000000,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,0.3800000000,2009-02-13,Returned
131,834,2009-05-22,Medium,15,1813.0400000000,0.0100000000,Delivery Truck,-164.4000000000,115.9900000000,56.1400000000,Eugene Moren,British Columbia,West,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4000000000,2009-05-23,Not Returned
132,835,2011-10-07,Not Specified,18,125.1600000000,0.0200000000,Regular Air,-23.4800000000,6.4800000000,5.1400000000,Duane Huffman,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 23,Small Box,0.3700000000,2011-10-08,Not Returned
133,837,2009-06-14,Not Specified,11,65.7000000000,0.0100000000,Regular Air,13.4100000000,5.8400000000,0.8300000000,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Smear-Safe Highlighters,Wrap Bag,0.4900000000,2009-06-16,Not Returned
134,868,2012-06-08,Not Specified,32,716.8400000000,0.0000000000,Regular Air,134.7200000000,21.7800000000,5.9400000000,Carlos Daly,Nunavut,Nunavut,Home Office,Office Supplies,Appliances,Holmes HEPA Air Purifier,Medium Box,0.5000000000,2012-06-09,Not Returned
135,868,2012-06-08,Not Specified,31,1474.3300000000,0.0400000000,Regular Air,114.4600000000,47.9800000000,3.6100000000,Carlos Daly,Nunavut,Nunavut,Home Office,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.7100000000,2012-06-10,Not Returned
136,870,2010-06-19,Not Specified,23,1661.0400000000,0.0400000000,Regular Air,475.5400000000,70.9700000000,3.5000000000,Valerie Dominguez,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.5900000000,2010-06-19,Not Returned
137,871,2011-11-14,Low,17,104.9400000000,0.0600000000,Regular Air,-34.9700000000,6.2400000000,5.2200000000,David Kendrick,Yukon,Yukon,Home Office,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6000000000,2011-11-14,Not Returned
138,896,2010-03-08,Critical,50,1246.5200000000,0.0100000000,Regular Air,52.4800000000,24.9200000000,12.9800000000,Edward Nazzal,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.3900000000,2010-03-08,Not Returned
139,898,2010-06-02,High,40,676.1300000000,0.0300000000,Regular Air,45.3900000000,15.9800000000,6.5000000000,Sanjit Jacobs,Quebec,Quebec,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.4800000000,2010-06-04,Not Returned
140,898,2010-06-02,High,26,7668.5500000000,0.0400000000,Delivery Truck,-715.7800000000,296.1800000000,54.1200000000,Sanjit Jacobs,Quebec,Quebec,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.7600000000,2010-06-02,Not Returned
141,900,2009-09-30,Not Specified,29,1193.6500000000,0.0700000000,Regular Air,507.5800000000,40.9800000000,2.9900000000,Karen Carlisle,Nova Scotia,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Small Box,0.3600000000,2009-10-01,Not Returned
142,902,2009-07-26,Not Specified,10,1925.8300000000,0.0900000000,Regular Air,359.8300000000,207.4800000000,0.9900000000,Meg O'Connel,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.5500000000,2009-07-29,Returned
143,928,2011-03-01,Low,21,1222.6800000000,0.0600000000,Express Air,300.9700000000,59.9800000000,3.9900000000,Anthony O'Donnell,British Columbia,West,Consumer,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.5700000000,2011-03-06,Returned
144,928,2011-03-01,Low,26,390.2000000000,0.0200000000,Express Air,45.0000000000,14.5800000000,7.4000000000,Anthony O'Donnell,British Columbia,West,Consumer,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,0.4800000000,2011-03-03,Returned
145,929,2012-10-01,High,21,227.6600000000,0.0400000000,Regular Air,-100.1600000000,10.9700000000,6.5000000000,Luke Foster,Yukon,Yukon,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.6400000000,2012-10-04,Not Returned
146,929,2012-10-01,High,39,84.3300000000,0.0400000000,Regular Air,-64.2900000000,2.0800000000,2.5600000000,Luke Foster,Yukon,Yukon,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.5500000000,2012-10-03,Not Returned
147,930,2009-12-16,Critical,22,922.3900000000,0.0300000000,Express Air,-41.6400000000,41.3200000000,58.6600000000,Phillina Ober,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.7600000000,2009-12-17,Returned
148,930,2009-12-16,Critical,11,79.1900000000,0.0000000000,Regular Air,13.9100000000,6.8800000000,2.0000000000,Phillina Ober,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.3900000000,2009-12-16,Returned
149,933,2012-08-04,Not Specified,15,80.6100000000,0.0200000000,Regular Air,-4.7200000000,5.2800000000,2.9900000000,Claudia Miner,Nunavut,Nunavut,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.3700000000,2012-08-04,Not Returned
150,960,2009-09-20,Medium,46,605.9700000000,0.0700000000,Regular Air,-22.7200000000,13.7300000000,6.8500000000,Jim Kriz,Ontario,Ontario,Consumer,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.5400000000,2009-09-21,Not Returned
151,962,2009-05-05,Low,33,4064.0500000000,0.0600000000,Regular Air,1408.1900000000,122.9900000000,19.9900000000,Mike Vittorini,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,Small Box,0.3700000000,2009-05-07,Not Returned
152,962,2009-05-05,Low,47,3213.8700000000,0.0800000000,Delivery Truck,-1069.7200000000,68.8100000000,60.0000000000,Mike Vittorini,British Columbia,West,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.4100000000,2009-05-07,Not Returned
153,964,2011-05-19,Medium,50,315.0200000000,0.0200000000,Regular Air,95.1600000000,5.9800000000,1.4900000000,Stefania Perrino,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.3900000000,2011-05-21,Not Returned
154,964,2011-05-19,Medium,4,40.0200000000,0.0200000000,Regular Air,-1.2800000000,9.9300000000,1.0900000000,Stefania Perrino,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag,0.4300000000,2011-05-21,Not Returned
155,965,2011-05-14,Low,42,11230.2500000000,0.0700000000,Delivery Truck,-679.0400000000,280.9800000000,35.6700000000,Jas O'Carroll,Ontario,Ontario,Corporate,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.6600000000,2011-05-21,Not Returned
156,967,2012-06-20,Medium,6,90.5600000000,0.0300000000,Regular Air,-37.5800000000,13.9900000000,7.5100000000,Maureen Gastineau,Yukon,Yukon,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.3900000000,2012-06-22,Not Returned
157,967,2012-06-20,Medium,42,1634.9000000000,0.0100000000,Regular Air,502.4200000000,37.7400000000,2.9000000000,Maureen Gastineau,Yukon,Yukon,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-150 Electric Pencil Sharpener,Small Pack,0.5900000000,2012-06-21,Not Returned
158,967,2012-06-20,Medium,48,11278.1800000000,0.0100000000,Delivery Truck,1836.8100000000,227.5500000000,32.4800000000,Maureen Gastineau,Yukon,Yukon,Consumer,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.6800000000,2012-06-23,Not Returned
159,994,2009-04-19,Low,38,132.0700000000,0.0600000000,Regular Air,14.0000000000,3.5800000000,1.6300000000,Kelly Lampkin,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,"OIC Colored Binder Clips, Assorted Sizes",Wrap Bag,0.3600000000,2009-04-23,Not Returned
160,995,2011-05-30,Medium,46,1815.4900000000,0.0300000000,Regular Air,782.9100000000,39.8900000000,3.0400000000,Neola Schneider,Nunavut,Nunavut,Home Office,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Wrap Bag,0.5300000000,2011-05-31,Not Returned
161,998,2009-11-25,Not Specified,16,248.2600000000,0.0700000000,Regular Air,93.8000000000,15.7400000000,1.3900000000,Allen Rosenblatt,Nunavut,Nunavut,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4000000000,2009-11-26,Not Returned
162,999,2010-09-04,Low,6,583.6400000000,0.0800000000,Regular Air,-179.5000000000,95.4300000000,19.9900000000,Max Jones,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Small Box,0.7900000000,2010-09-11,Not Returned
163,1027,2012-06-02,Medium,19,1406.1500000000,0.0400000000,Delivery Truck,-379.1000000000,70.9800000000,46.7400000000,Hallie Redmond,Alberta,West,Home Office,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,0.5600000000,2012-06-04,Not Returned
164,1028,2009-01-05,High,6,165.7500000000,0.0300000000,Regular Air,-28.4600000000,28.4800000000,1.9900000000,Matt Collins,British Columbia,West,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4000000000,2009-01-06,Not Returned
165,1028,2009-01-05,High,11,2021.1470000000,0.0100000000,Regular Air,-60.3900000000,205.9900000000,5.9900000000,Matt Collins,British Columbia,West,Consumer,Technology,Telephones and Communication,3285,Small Box,0.5900000000,2009-01-07,Not Returned
166,1031,2009-08-31,Medium,34,226.1000000000,0.0000000000,Regular Air,-52.2100000000,6.3700000000,5.1900000000,Sanjit Jacobs,Quebec,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.3800000000,2009-09-02,Not Returned
167,1057,2012-02-19,Critical,41,341.3600000000,0.0900000000,Regular Air,-52.4800000000,8.4600000000,3.6200000000,Anthony Witt,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.6100000000,2012-02-21,Not Returned
168,1058,2010-04-25,Medium,3,469.4380000000,0.0700000000,Regular Air,-888.1600000000,195.9900000000,8.9900000000,Jim Epp,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6000000000,2010-04-26,Not Returned
169,1059,2009-02-26,Critical,22,127.3300000000,0.0200000000,Regular Air,5.3000000000,5.3400000000,2.9900000000,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.3800000000,2009-02-28,Not Returned
